scenario,score,joint_accuracy,building_accuracy,floor_accuracy,eval_loss,model,train_regime,coordinate_mean_euclidean,coordinate_rmse,coordinate_mean_euclidean_m,coordinate_rmse_m
dropout_0.45,-15.372709612002692,,,,0.03173140556787071,transformer_coordinate,clean_train,0.17179223768588528,0.2519182663134966,15.372709612002692,22.840867659891494
dropout_0.50,-16.917449091640563,,,,0.03882705278754985,transformer_coordinate,clean_train,0.1876366393699804,0.2786648566263658,16.917449091640563,26.05437936824744
dropout_0.60,-20.106163991926408,,,,0.05480318149664078,transformer_coordinate,clean_train,0.2185531059690256,0.3310685238068401,20.106163991926408,31.688750338631195
drop0.25_bias3_noise1,-11.883178139486924,,,,0.017927216283782552,transformer_coordinate,clean_train,0.13412770892725667,0.18935266925831576,11.883178139486924,16.711191873785232
drop0.35_bias4_noise2,-12.608199453589036,,,,0.019459393272774912,transformer_coordinate,clean_train,0.14283282268163228,0.1972784450066425,12.608199453589036,17.310177987088267
drop0.40_bias5_noise3,-13.841856386048747,,,,0.024070339289122503,transformer_coordinate,clean_train,0.1547514458271686,0.21940984763919943,13.841856386048747,20.00635946278607
drop0.15_bias6_noise0,-11.11291879998544,,,,0.015231683915673774,transformer_coordinate,clean_train,0.12374758289090829,0.1745375818925382,11.11291879998544,15.541468850626028
bias5_only,-10.566551774014846,,,,0.014101380561113788,transformer_coordinate,clean_train,0.11745996035309576,0.1679367747283028,10.566551774014846,15.180200590214277
noise3_only,-10.208977423045546,,,,0.013425997561506062,transformer_coordinate,clean_train,0.11623187012049006,0.16386578607224375,10.208977423045546,14.236865556480952
clean,-10.23542671347019,,,,0.011571857764726818,set_transformer_coordinate,clean_train,0.11580694495097599,0.15213058607118876,10.23542671347019,13.276285454401574
dropout_0.05,-10.502312201172158,,,,0.012021361160302462,set_transformer_coordinate,clean_train,0.11875468923415945,0.15505715500269618,10.502312201172158,13.541409679803456
dropout_0.10,-10.77213863310847,,,,0.013590173458833076,set_transformer_coordinate,clean_train,0.12268054631626105,0.1648646329518786,10.77213863310847,14.23486047616413
